127.0.0.1 - - [15/Dec/2017:01:44:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:45:02 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45004 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:45:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:45:22 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=fictional-university-theme&_wpnonce=bc1072abcb HTTP/1.0" 302 0 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:45:22 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 44561 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:45:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:45:33 +0000] "GET / HTTP/1.0" 200 17 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:45:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:55:34 +0000] "GET /wp-admin/ HTTP/1.0" 200 55745 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:55:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:55:39 +0000] "GET /wp-admin/options-general.php HTTP/1.0" 200 62316 "http://fictional-universirty.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:55:39 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter,heartbeat,wp-auth-check&ver=4.9.1 HTTP/1.0" 200 12541 "http://fictional-universirty.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:55:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
